source,name,open,location,genre,city,state,year_opened,the_geom,year_closed,audience,notes,known_open_date,approved,location_confirmed,date_confirmed,cartodb_id,created_at,updated_at
,Uncle Paul's,false,,,,,,0101000020E610000000008028018052C03FDEDE9BEC5D4440,,,,,,,,99,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
"The N.Y.C Gay Scene Guide, 1969",The Rat Race,false,76th and 1st,Piano,New York,NY,1965,0101000020E6100000C8214511107D52C027ECEC759C624440,1975,gay,,,true,false,false,135,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
"The N.Y.C Gay Scene Guide, 1969",The Gold Rail,false,2850 Broadway,Bar,New York,NY,1965,0101000020E61000003D3424D5D47D52C021D9AF7DF9664440,1975,gay,,,true,true,false,255,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,King Cinema,false,356 West 44 St,-73.99040914,New York,NY,,0101000020E610000000000067707F52C0F9E22A8734614440,,,,,true,true,false,474,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Blooming dales,false,,,New York,NY,,0101000020E6100000000000153C7E52C00A9276C081614440,,,,,true,true,false,699,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
jferzoco,The Saint,false,105 Second Av,Dance,,NY,1980,0101000020E610000000000064467F52C0019D0345245D4440,,gay,,,,true,,95,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Bull Pen,false,21 Ann St,Booths,New York,NY,,0101000020E61000003438290E7E8052C071D3D5C1FA5A4440,,,,,true,true,false,310,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Show Palace,false,670 Eighth Av,-73.98951781,New York,NY,,0101000020E610000000008006517F52C009D09ED0F5604440,,,,,true,true,false,586,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,West World,false,354 West St,-74.01057526,New York,NY,,0101000020E610000000000089A78052C0D2BE6E776E5D4440,,,,,true,true,false,665,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
jferzoco,Dugout,false,,Bear,New York,NY,,0101000020E6100000DBEC7A2F9F8052C011ECF0BEC75D4440,2011,gay,,,,,,1,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
jferzoco (need exact location),The Cock (v1),false,,Club,New York,NY,,0101000020E61000007798FE3EC67E52C0ACD9B1AE5D5D4440,2006,mixed,,,,,,2,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/1293-bum-bum-bar,Bum Bum Bar,true,14 Roosevelt Ave,,Woodside,NY,,0101000020E6100000A937FE9F9E7952C01DCC26C0B05F4440,,,,,,,,3,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/300214-ardesia,Ardesia,true,510 West 52nd Street,,New York,NY,,0101000020E610000075FBF6BF6D7F52C0FCE1E7BF07624440,,,,,,,,4,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/1299-club-evolution,Club Evolution,true,19 Roosevelt Ave.,,Jackson Heights,NY,,0101000020E6100000519E1E80F97852C042380B2021604440,,,,,,,,5,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304174-sea-tea,Sea Tea,true,Pier 40 West Houston @ West Side Highway,,New York,NY,,0101000020E6100000589C20A0B18052C0A1FE0EA03A5D4440,,,,,,,,6,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/1292-friends-tavern,Friend's Tavern,true,11 Roosevelt Ave.,,Jackson Heights,NY,,0101000020E6100000A86620E0DA7852C0F859C05F27604440,,,,,,,,7,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
The Gay Metropolis,Peppermint Lounge,false,,watering hole,New York,NY,1950,0101000020E6100000000080FA027F52C0521CC36BF1604440,1960,GAy,Location not accurate,,true,,,8,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305366-icon,ICON,true,84 33rd St,,Astoria,NY,,0101000020E6100000000000281D7B52C0426BE3B07D614440,,,,,,,,12,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/425-escuelita,Escuelita,true,301 W 39th St,,New York,NY,,0101000020E610000049CCFD1F717F52C015FD46E0B4604440,,,,,,,,13,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/1419-hk-lounge,HK Lounge,true,405 W 39Th St,,New York,NY,,0101000020E6100000D048DFFFA27F52C0D5A76620E0604440,,,,,,,,16,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/302614-bpm-new-york,BPM New York,true,512 West 42nd Street,,New York,NY,,0101000020E6100000FD1F1620C07F52C0A41F68603F614440,,,,,,,,18,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/300195-castro,Castro,true,104 Dyckman St,,New York,NY,,0101000020E6100000D4FCE71F337B52C032C3EB9F4C6E4440,,,,,,,,19,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/3431-music-box,Music Box,true,08 74th Street,,Jackson Heights,NY,,0101000020E6100000000000F0A27852C02E2C6A0037604440,,,,,,,,20,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/3315-nurse-bettie,Nurse Bettie,true,106 Norfolk St Frnt 1,,New York,NY,,0101000020E610000027AA12C0287F52C0A680B4FF015C4440,,,,,,,,21,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
www.huzbears.com/nychistory/ch.html#L13,Zone DK,false,,Sex Club,New York,NY,,0101000020E6100000000080E3728052C0A83BC6EC9E5F4440,,gay,,,true,false,false,153,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/303931-langston-nightclub,Langston Nightclub,true,1073 Atlantic Ave,,Brooklyn,NY,,0101000020E6100000D81A00602B7D52C0E56EC61FFB564440,,,,,,,,22,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/3588-langstons,Langston's,true,1073 Atlantic Ave,,Brooklyn,NY,,0101000020E6100000D81A00602B7D52C0E56EC61FFB564440,,,,,,,,23,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/1288-uncle-charlies-piano-bar-cocktail-lounge,Uncle Charlie's Piano Bar & Cocktail Lounge,true,139 E. 45th Street,,New York,NY,,0101000020E610000010751F80547E52C016CBE31F6C604440,,,,,,,,24,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/394-gym,Gym,true,167 8th Ave.,Bar,New York,NY,,0101000020E61000005803EF3F0D8052C0B1732E200F5F4440,,,,,,,,10,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:15.269801+00
http://newyork.gaycities.com/bars/391-barracuda,Barracuda,true,275 W 22nd St,Bar,New York,NY,,0101000020E610000020A9CF1FE47F52C0847357C04E5F4440,,,,,,,,11,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:18.477765+00
http://newyork.gaycities.com/bars/300623-industry-bar,Industry Bar,true,355 West 52nd Street,Bar,New York,NY,,0101000020E610000027AA12C0287F52C0A2A64C20DB614440,,,,,,,,14,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:25.428211+00
http://newyork.gaycities.com/bars/3507-boxers-nyc,Boxers NYC,true,37 West 20th Street,Sports Bar,New York,NY,,0101000020E6100000CFA3E2FF8E7F52C0F994AD3FD35E4440,,,,,,,,15,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:30.929058+00
http://newyork.gaycities.com/bars/427-posh,Posh,true,405 W 51st St,Bar,New York,NY,,0101000020E61000002E122400497F52C0388600E0D8614440,,,,,,,,17,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:40.453239+00
http://newyork.gaycities.com/bars/421-the-cock,The Cock,true,29 2nd Ave,Bar,New York,NY,,0101000020E61000001B7EFD31697F52C020CDDC6CC15C4440,,,,,,,,25,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:49.805607+00
http://newyork.gaycities.com/bars/441-the-hangar,The Hangar,true,115 Christopher St,Watering Hole,New York,NY,,0101000020E6100000592B039C588052C065076C39DD5D4440,,,,,,,,26,2015-03-23 17:42:39.915826+00,2015-03-23 22:40:57.102734+00
http://www.huzbears.com/nychistory/,Twelve West,false,12 West 21st Street,Dance,New York,NY,1999,0101000020E61000005759FC22787F52C08E01FAF9C65E4440,2000,gay,,,true,true,true,27,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
,Picadilly,false,,,New York,,,0101000020E6100000AAB67AD2B27E52C0204411D6EF634440,,gay,location approximate,,true,,,192,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Betty and Pansy's 2003,Ruby Fruit Bar & Grill,false,531 Hudson Street,Bar,New York,NY,,0101000020E61000000000C0CA698052C0DB5E4F0FFC5D4440,,lesbian,,,true,true,false,28,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304478-adonis-lounge,Adonis Lounge,true,221 East 58th Street,,New York City,NY,,0101000020E610000000004013D17D52C011F543245A614440,,,,,,,,35,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/405-evolve,Evolve,true,221 E 58th St.,,New York,NY,,0101000020E6100000FFFFFFADD07D52C06928E7235B614440,,,,,,,,37,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305704-the-liberty-theater,The Liberty Theater,true,234 41st Street,,New York,NY,,0101000020E6100000C24CDBBFB28052C034A95780A5534440,,,,,,,,39,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/303948-eve-ultra-lounge,Eve Ultra Lounge,true,2354 Arthur Kill Rd,,Staten Island,NY,,0101000020E6100000936C1A80B28D52C00C16985F17474440,,,,,,,,40,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/302355-ritz-bar-and-lounge,Ritz Bar and Lounge,true,369 West 46th Street,,New York,NY,,0101000020E610000000004046607F52C086CB2FFE64614440,,,,,,,,41,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/3409-dont-tell-mama,Don't Tell Mama,true,343 West 46th Street,,New York,NY,,0101000020E61000000000001A547F52C0BB3D858A5A614440,,,,,,,,42,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/306074-fever-fridays,Fever Fridays,true,251 West 48th Street,,New York,NY,,0101000020E6100000ECD6D75F1B7F52C05D88D51F61614440,,,,,,,,43,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Cats,false,730 8 av,Bar,New York,NY,,0101000020E610000052FB21F43B7F52C0887F7D1931614440,,gay,,1994.0,true,true,false,44,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/300888-spin-new-york,SPiN New York,true,304 Park Avenue South,,New York,NY,,0101000020E61000009D4A06802A7F52C040BFEFDFBC5E4440,,,,,,,,45,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/2388-providence-nyc,Providence NYC,true,311 W 57th St,,New York,NY,,0101000020E6100000D32B0A60EF7E52C0D04B20802F624440,,,,,,,,46,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/2077-bar-centrale,Bar Centrale,true,324 West 46th Street,,New York,NY,,0101000020E61000002C0318E04C7F52C0DBD1490048614440,,,,,,,,47,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/3305-gingers-bar,Ginger's Bar,true,363 Fifth Avenue,,Brooklyn,NY,,0101000020E61000002B2FF99FFC7E52C01C8BB7DFEB554440,,,,,,,,48,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/1298-luchos-club,Lucho's Club,true,38.0,19 69th St.,Woodside,NY,,0101000020E610000031EFCC5FFC7952C05F97E13FDD5F4440,,,,,,,,49,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/447-excelsior,Excelsior,true,390 5th Ave,,Brooklyn,NY,,0101000020E61000005803EF3F0D7F52C02878AFFFDF554440,,,,,,,,50,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/302071-bedlam-bar-lounge,Bedlam Bar & Lounge,true,40 Avenue C,,New York,NY,,0101000020E6100000C45E2860BB7E52C0EB98A9FF625C4440,,,,,,,,52,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305911-no-strings-attached-cellar-bar,No Strings Attached @ Cellar Bar,true,40 W 40th St,,New York,NY,,0101000020E6100000A6ED04A0F67E52C0D746E11F5B604440,,,,,,,,53,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Characters,false,515 6th Av,Bar,New York,NY,,0101000020E61000001C7FFD6BD47F52C04B9EA16E565E4440,,gay,,1994.0,true,true,false,57,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
"http://newyork.gaycities.com/bars/408-tool-box; Gay and Lesbian Yellow Pages 2000-2001",Tool Box,true,1742 2nd Ave.,,New York,NY,,0101000020E610000038F00F00C17C52C09E1BE43FEE634440,,,,,,,,59,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/393-g-lounge,g Lounge,true,225 W 19th St,Bar,New York,NY,1996,0101000020E610000055B9F53FE57F52C0D01F3FC0FF5E4440,,,,,,,,30,2015-03-23 17:42:39.915826+00,2015-03-23 22:41:08.411155+00
http://newyork.gaycities.com/bars/3407-greenhouse,greenhouse,true,150 Varick St,Dance,New York,NY,,0101000020E6100000C2E50C20578052C0922BAB9FED5C4440,,,,,,,,31,2015-03-23 17:42:39.915826+00,2015-03-23 22:41:13.204755+00
http://newyork.gaycities.com/bars/434-julius,Julius',true,159 W 10th St,Watering Hole,New York,NY,,0101000020E61000008EDBBB48198052C0986381C8055E4440,,,,,,,,33,2015-03-23 17:42:39.915826+00,2015-03-23 22:41:29.911952+00
http://newyork.gaycities.com/bars/3486-rockbar,Rockbar,true,185 Christopher St,Bar,New York,NY,,0101000020E6100000A3772AE09E8052C034D2F7BFC85D4440,,,,,,,,34,2015-03-23 17:42:39.915826+00,2015-03-23 22:41:34.853685+00
http://newyork.gaycities.com/bars/305500-stairs-bar,Stairs Bar,true,192 E 2nd St,Bar,New York,NY,,0101000020E61000007ABE0B00FA7E52C0DBFD2AC0775C4440,,,,,,,,36,2015-03-23 17:42:39.915826+00,2015-03-23 22:41:42.362464+00
http://newyork.gaycities.com/bars/305360-shadow-boxers,Shadow Boxers,true,215 W 40th St,Bar,New York,NY,,0101000020E61000007771D17F457F52C078DBE09FAD604440,,,,,,,,38,2015-03-23 17:42:39.915826+00,2015-03-23 22:41:48.217298+00
http://newyork.gaycities.com/bars/302354-barrage,Barrage,true,401 West 47th Street,Bar,New York,NY,,0101000020E6100000A44808A0627F52C0A0C0E03F82614440,,,,,,,,51,2015-03-23 17:42:39.915826+00,2015-03-23 22:42:05.40371+00
http://newyork.gaycities.com/bars/438-the-cubbyhole,The Cubbyhole,true,281 W 12th St,Bar,New York,NY,,0101000020E6100000526FFC3F3D8052C02E3BC43F6C5E4440,,lesbian,,,,,,54,2015-03-23 17:42:39.915826+00,2015-03-23 22:42:12.02923+00
http://newyork.gaycities.com/bars/409-townhouse,Townhouse,true,236 E 58th St,Bar,New York,NY,1970,0101000020E61000003EB32440CD7D52C08C4237A04A614440,,,,,,,,55,2015-03-23 17:42:39.915826+00,2015-03-23 22:42:16.259055+00
http://newyork.gaycities.com/bars/443-candle-bar,Candle Bar,true,309 Amsterdam Ave,Watering Hole,New York,NY,,0101000020E610000091A7BC88BC7E52C09038BFBCDB634440,,,,,,,,58,2015-03-23 17:42:39.915826+00,2015-03-23 22:42:32.993774+00
Pink Pages Winter Spring 1994,Club 58,false,40 East 58th St,Bar,New York,NY,,0101000020E61000004F71E2CC2B7E52C026A246BE9E614440,,gay,,1994.0,true,true,false,60,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/300185-sidetracks,Sidetracks,true,4508 Queens Boulevard,,Sunnyside,NY,,0101000020E6100000B804E09FD27A52C0E82510C0175F4440,,,,,,,,61,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/303728-fairytail-lounge,FairyTail Lounge,true,500 West 48th Street,,New York,NY,,0101000020E6100000DCA227C08B7F52C0673D21E0B5614440,,,,,,,,62,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
jferzoco,Big Lug,false,85 Avenue A,Bear,New York,NY,,0101000020E6100000283DFCCAFD7E52C0ED2A62E0D25C4440,,gay,,,true,true,false,63,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/400-the-eagle-nyc,The Eagle NYC,true,554 W 28th St,,New York,NY,,0101000020E6100000D6A1E41F478052C07A7D9C1F35604440,,,,,,,,64,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/448-metropolitan,Metropolitan,true,559 Lorimer St,,Williamsburg,Brooklyn,,0101000020E6100000D0E11060C77C52C0C8A5E0DF565B4440,,,,,,,,65,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/449-albatross,Albatross,true,19 24th Ave,,Astoria,NY,,0101000020E6100000264003A0C07B52C09DB415A012614440,,,,,,,,66,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/435-maries-crisis,Marie's Crisis,true,59 Grove St,,New York,NY,,0101000020E6100000C66D3480378052C096B61380DA5D4440,,,,,,,,67,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/303238-branded-saloon,Branded Saloon,true,603 Vanderbilt Ave,,Brooklyn,NY,,0101000020E6100000BF6CF1DFF27D52C020AC10A0F0564440,,,,,,,,68,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304876-viva-saturdays-at-stage48,Viva Saturdays at Stage48,true,605 W 48th St,,New York,NY,,0101000020E61000009FEF0280BE7F52C07BBBCA7FED614440,,,,,,,,69,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304314-stage-48,Stage 48,true,605 W 48th Street,,New York,NY,,0101000020E61000009FEF0280BE7F52C07BBBCA7FED614440,,,,,,,,70,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305857-lovegun,Lovegun,true,617 Grand St,,Brooklyn,NY,,0101000020E610000005590520A47C52C062E41BC0115B4440,,,,,,,,71,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/2217-pacha-new-york,Pacha New York,true,618 West 46th St,,New York,NY,,0101000020E6100000D7B331C0CF7F52C0835EC99FB9614440,,,,,,,,72,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305849-space-new-york,Space New York,true,637 W 50th St,,New York,NY,,0101000020E610000085701640C27F52C0BD89C67F26624440,,,,,,,,73,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305833-space-ibiza,Space Ibiza,true,637 W 50th Street,,New York,NY,,0101000020E610000085701640C27F52C0BD89C67F26624440,,,,,,,,74,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/2266-bar-tini-ultra-lounge,Bar-Tini Ultra Lounge,true,642 10th Ave,,New York,NY,,0101000020E6100000BF052340977F52C0BF6F32607F614440,,,,,,,,75,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/437-stonewall,Stonewall,true,53 Christopher St,,New York,NY,,0101000020E6100000000040FC218052C01A56C2CEED5D4440,,,,,,,,76,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/303844-hardware-bar-nyc,Hardware Bar NYC,true,697 10th Ave,,New York,NY,,0101000020E6100000271422E0907F52C09E5C5320B3614440,,,,,,,,77,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304204-boxers-hk,Boxers HK,true,742 9th Ave,,New York,NY,,0101000020E61000003CA1D79F447F52C0488ECFBFB8614440,,,,,,,,78,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/305118-atlas-social-club,Atlas Social Club,true,753 9th Ave,,New York,NY,,0101000020E6100000AA72EB7F4A7F52C08BC3995FCD614440,,,,,,,,79,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304025-westway-at-west-gay,Westway at West Gay,true,75 Clarkson,,New York,NY,,0101000020E6100000C1A7DEBF9E8052C0F2DA5B806C5D4440,,,,,,,,80,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/304867-penthaus-thursdays-at-copacabana-rooftop,Penthaus Thursdays at Copacabana Rooftop,true,760 8th Ave,,New York,NY,,0101000020E6100000D60BF43F2F7F52C0D492D8FF4A614440,,,,,,,,81,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/430-boots-and-saddle,Boots and Saddle,true,76 Christopher St,,New York,NY,,0101000020E6100000547E0860398052C08EE733A0DE5D4440,,,,,,,,82,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/3432-true-colors-bar,True Colors Bar,true,15 Roosevelt Avenue,,Flushing,NY,,0101000020E61000001B24E93F107452C0D4F9A69F265C4440,,,,,,,,83,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/302313-flaming-saddles-salon,Flaming Saddles Salon,true,793 Ninth Avenue,,New York,NY,,0101000020E6100000B86EEFBF3A7F52C053AD2AA0F5614440,,,,,,,,84,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/442-the-monster,The Monster,true,80 Grove St,,New York,NY,,0101000020E610000047E9D2BF248052C07707C25FDD5D4440,,,,,,,,85,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/300149-hombres-lounge,Hombres Lounge,true,28 37th Avenue,,Jackson Heights,NY,,0101000020E6100000266CE45F707852C05D5F35E03D604440,,,,,,,,86,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Betty and Pansy's 2003,Wonder Bar,false,505 e 6th Street,Bar,New York,NY,,0101000020E61000000000E0F8EF7E52C071067FD6D85C4440,,gay,,,true,true,false,87,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Betty and Pansy's 2003,THAT Bar,false,116 Smith Street,,,NY,,0101000020E6100000CCD702CE547F52C0A0257E7B0D584440,2005,,,,,true,,88,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/440-the-duplex,The Duplex,true,61 Christopher St,,New York,NY,,0101000020E6100000000000CC288052C08A658624EC5D4440,,,,,,,,89,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
"The N.Y.C Gay Scene Guide, 1969",Old Vic,false,,Dance,New York,Ny,1965,0101000020E6100000FFFF1F24A47D52C097E18ADE69614440,1975,gay,,,true,true,false,90,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Bety and Pansy's 2003,Xth Avenue Lounge,false,642 10th Ave,bar,New York,NY,,0101000020E610000038D2007B987F52C011D3F0F380614440,,gay,,,true,true,false,91,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/436-pieces,Pieces,true,8 Christopher St,,New York,NY,,0101000020E61000004D800640018052C057CB42E0ED5D4440,,,,,,,,92,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/2127-lucky-chengs,Lucky Chengs,true,95 Delancey,,New York,NY,,0101000020E610000077741200527F52C0C10EAD5FFA5B4440,,,,,,,,93,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://newyork.gaycities.com/bars/445-suite,Suite,true,992 Amsterdam Ave,,New York,NY,,0101000020E6100000A7BEE25FBA7D52C040BFEFDFBC664440,,,,,,,,94,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://thestarryeye.typepad.com/gay/2014/03/gay-bars-of-nyc-rip-.html,Barbary Coast,false,,,New York,NY,1980,0101000020E61000001E83FC09FA7F52C0E726BDB1985E4440,1990,gay,,,,,,96,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://thestarryeye.typepad.com/gay/2014/03/gay-bars-of-nyc-rip-.html,King,false,579 Sixth Av,,New York,ny,,0101000020E6100000000080F4BC7F52C0B42D67E5965E4440,,,,,,,,97,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
"The N.Y.C Gay Scene Guide, 1969",Plaza Hotel Men's Bar,false,764 5th Avenue,Bar,New York,NY,,0101000020E61000006E9083F1577E52C0564EB5F5D7614440,,Mixed,,,true,true,false,98,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://thestarryeye.typepad.com/gay/2014/03/gay-bars-of-nyc-rip-.html,Boy Bar,false,15 Saint Mark's Place,,New York,NY,,0101000020E6100000000080FB4C7F52C0B5F71F07515D4440,,gay,,,,,,100,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
http://thestarryeye.typepad.com/gay/2014/03/gay-bars-of-nyc-rip-.html,Splash,false,50 W 17th St,Dance,New York,NY,1991,0101000020E61000000000000FAA7F52C084F829A38F5E4440,2013,gay,,,,true,false,101,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Betty and Pansy's 2003,Meow Mix,false,269 East Houston Street,Dance,New York,NY,,0101000020E610000039C97F16057F52C0FA13F0C65D5C4440,2008,lesbian,,,true,true,false,102,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
jferzoco,The Urge (v1),false,,Watering Hole,New York,NY,2003,0101000020E61000000000C091677F52C0A48336C1C55C4440,2008,gay,,,,,,103,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
"The N.Y.C Gay Scene Guide, 1969",Second Floor,false,,Piano,New York,NY,1965,0101000020E6100000CDD180CD7B7E52C005F93CF3B0614440,1975,gay,,,true,true,false,104,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
